Topic,Topic_Name,Probability
-1,-1_player_fixed_map_item,[1.25484816e-01 7.56964964e-05 3.40340647e-03 2.43246620e-04]
-1,-1_player_fixed_map_item,[9.44125300e-01 6.07776444e-04 2.53016516e-02 1.89607985e-03]
-1,-1_player_fixed_map_item,[2.28612123e-01 2.14656740e-04 5.09741370e-03 5.45959592e-04]
-1,-1_player_fixed_map_item,[8.56483820e-01 5.55316909e-04 2.32513434e-02 1.68200998e-03]
-1,-1_player_fixed_map_item,[8.12353110e-01 4.70776193e-04 2.23273385e-02 1.55118566e-03]
-1,-1_player_fixed_map_item,[1.36829863e-01 7.23305593e-05 3.73334080e-03 2.37859545e-04]
0,0_fixed_player_map_change,[6.34811312e-01 5.67104120e-04 1.30816599e-02 1.41922329e-03]
0,0_fixed_player_map_change,[6.54420679e-01 6.24300883e-04 2.43167359e-02 2.03006033e-03]
-1,-1_player_fixed_map_item,[8.15046397e-01 5.37269378e-04 2.48892913e-02 1.85733972e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.40289576e-308 1.00768101e-306 1.09502666e-307]
0,0_fixed_player_map_change,[1.85911670e-01 1.71907982e-04 6.78663144e-03 6.37376821e-04]
0,0_fixed_player_map_change,[7.55748561e-01 6.78112009e-04 1.56408348e-02 1.69746389e-03]
0,0_fixed_player_map_change,[9.73252182e-01 5.64822332e-04 2.34120801e-02 2.77091564e-03]
-1,-1_player_fixed_map_item,[3.56771296e-01 2.66681779e-04 7.76221990e-03 6.73455943e-04]
0,0_fixed_player_map_change,[0.78455421 0.0008025  0.03338976 0.00397086]
0,0_fixed_player_map_change,[0.60229285 0.0006957  0.02529638 0.00224835]
0,0_fixed_player_map_change,[5.89509883e-01 5.20974794e-04 1.20087974e-02 1.30382822e-03]
0,0_fixed_player_map_change,[6.19648558e-01 4.44760083e-04 1.26800951e-02 1.12207041e-03]
0,0_fixed_player_map_change,[0.95934203 0.00096746 0.03656664 0.00312387]
0,0_fixed_player_map_change,[8.16303305e-01 3.34035479e-04 9.45429991e-03 8.40567133e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.39373890e-308 1.00081487e-306 1.08816660e-307]
-1,-1_player_fixed_map_item,[8.92487396e-01 5.65096939e-04 2.51138322e-02 1.82265734e-03]
0,0_fixed_player_map_change,[0.45786492 0.00056157 0.02008297 0.00180526]
0,0_fixed_player_map_change,[1.00000000e+000 4.39742561e-308 1.00310254e-306 1.09083813e-307]
-1,-1_player_fixed_map_item,[1.18368378e-01 6.84023340e-05 3.08693768e-03 2.05344641e-04]
0,0_fixed_player_map_change,[6.98851107e-01 5.25754403e-04 1.36132463e-02 1.29858157e-03]
0,0_fixed_player_map_change,[8.26091844e-01 5.01067120e-04 1.42538511e-02 1.26382274e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.22839812e-308 1.19670693e-306 1.06397216e-307]
-1,-1_player_fixed_map_item,[5.37220225e-01 3.70050468e-04 1.79969925e-02 1.17230248e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.32399816e-308 9.83528636e-307 1.05884611e-307]
0,0_fixed_player_map_change,[7.72472797e-01 4.35605806e-04 9.93061055e-03 1.07204650e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.40053110e-308 1.00501458e-306 1.09251881e-307]
0,0_fixed_player_map_change,[6.77605428e-01 5.47150172e-04 2.58653271e-02 1.73128704e-03]
0,0_fixed_player_map_change,[0.6380135  0.00069656 0.01755219 0.00181988]
-1,-1_player_fixed_map_item,[4.52848805e-01 3.30648327e-04 1.00007696e-02 8.75364305e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.02164376e-308 3.16271508e-306 1.56549322e-307]
0,0_fixed_player_map_change,[3.94886217e-01 3.32927199e-04 9.42117454e-03 8.38518043e-04]
0,0_fixed_player_map_change,[8.45544936e-01 6.29195378e-04 1.84019984e-02 1.59755816e-03]
-1,-1_player_fixed_map_item,[7.25126552e-01 4.52272360e-04 2.26825948e-02 1.42296755e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.67983599e-308 1.82753975e-306 1.37499469e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.39539433e-308 1.00132165e-306 1.08913458e-307]
-1,-1_player_fixed_map_item,[9.06951403e-01 5.77584751e-04 2.78467381e-02 1.84045249e-03]
0,0_fixed_player_map_change,[7.93398573e-01 5.14153618e-04 1.18067321e-02 1.28196687e-03]
-1,-1_player_fixed_map_item,[4.81834734e-01 2.88374628e-04 1.16250826e-02 9.19682640e-04]
0,0_fixed_player_map_change,[0.24264589 0.00025754 0.00666221 0.00066687]
0,0_fixed_player_map_change,[7.98908925e-01 5.07494209e-04 1.16461753e-02 1.26540746e-03]
0,0_fixed_player_map_change,[7.98754716e-01 4.39167205e-04 1.00145790e-02 1.07964375e-03]
0,0_fixed_player_map_change,[0.13787482 0.00014912 0.00396705 0.00042757]
0,0_fixed_player_map_change,[6.06228356e-01 4.63606496e-04 1.05576015e-02 1.13666517e-03]
-1,-1_player_fixed_map_item,[5.22703924e-01 3.63845225e-04 1.10551711e-02 9.61859311e-04]
0,0_fixed_player_map_change,[6.27608368e-01 4.90490353e-04 1.88417031e-02 1.45357116e-03]
0,0_fixed_player_map_change,[8.76125309e-01 5.72859290e-04 1.48170602e-02 1.40058608e-03]
0,0_fixed_player_map_change,[2.79263590e-01 2.66963515e-04 7.59940697e-03 6.74849391e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.22637017e-308 1.19504851e-306 1.06297547e-307]
0,0_fixed_player_map_change,[1.69784918e-01 1.47935419e-04 3.88861282e-03 3.79513352e-04]
0,0_fixed_player_map_change,[5.93549239e-01 5.69168184e-04 2.21254892e-02 1.84822992e-03]
0,0_fixed_player_map_change,[8.72571160e-01 2.94365186e-04 8.32386238e-03 7.40133996e-04]
0,0_fixed_player_map_change,[6.35744277e-01 5.33421959e-04 1.22714153e-02 1.33018481e-03]
0,0_fixed_player_map_change,[1.65147970e-01 1.44930975e-04 3.78296923e-03 3.71010546e-04]
0,0_fixed_player_map_change,[3.14642124e-01 2.75420352e-04 7.91349982e-03 6.98483002e-04]
0,0_fixed_player_map_change,[0.64008985 0.00065296 0.01511377 0.00164073]
-1,-1_player_fixed_map_item,[6.92979652e-01 4.94016848e-04 1.34735270e-02 1.25719022e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.22755527e-308 1.19672548e-306 1.06359790e-307]
0,0_fixed_player_map_change,[7.82451100e-01 4.53477676e-04 1.28089571e-02 1.13933531e-03]
0,0_fixed_player_map_change,[6.18028645e-01 4.63321706e-04 1.06007864e-02 1.13788524e-03]
0,0_fixed_player_map_change,[9.35912956e-01 7.50251257e-04 3.01182559e-02 2.58966817e-03]
-1,-1_player_fixed_map_item,[8.93738916e-01 7.28471786e-04 2.19192469e-02 1.88010937e-03]
-1,-1_player_fixed_map_item,[9.55624933e-02 7.27561748e-05 1.93987068e-03 1.86296274e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.22742624e-308 1.19771255e-306 1.06339838e-307]
0,0_fixed_player_map_change,[7.74701392e-01 3.80222863e-04 1.07999277e-02 9.57493558e-04]
-1,-1_player_fixed_map_item,[4.93576071e-01 3.07077428e-04 1.43305992e-02 9.93048047e-04]
-1,-1_player_fixed_map_item,[7.36563679e-01 5.64214241e-04 1.37525096e-02 1.49539708e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.32728915e-308 9.84769023e-307 1.06097587e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.39786429e-308 1.00380566e-306 1.09147253e-307]
0,0_fixed_player_map_change,[6.00080802e-01 4.13186702e-04 1.17414223e-02 1.04245243e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.22695632e-308 1.19564158e-306 1.06335632e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.22669816e-308 1.19562720e-306 1.06283856e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.22678444e-308 1.19528845e-306 1.06322758e-307]
0,0_fixed_player_map_change,[4.66963333e-01 3.63254162e-04 1.03417506e-02 9.18610482e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.03985055e-308 2.19515981e-306 1.72498316e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.22869031e-308 1.19779094e-306 1.06463809e-307]
-1,-1_player_fixed_map_item,[5.35109357e-01 4.03778861e-04 1.07736449e-02 1.03484078e-03]
0,0_fixed_player_map_change,[6.90033901e-01 4.60405490e-04 1.31086552e-02 1.16204606e-03]
0,0_fixed_player_map_change,[9.02716721e-01 4.29012255e-04 9.78683752e-03 1.05497337e-03]
-1,-1_player_fixed_map_item,[7.95696525e-01 5.10117572e-04 2.46724166e-02 1.60085649e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.22876931e-308 1.19678981e-306 1.06491543e-307]
-1,-1_player_fixed_map_item,[4.67791717e-01 3.66017913e-04 9.73953960e-03 9.37438810e-04]
0,0_fixed_player_map_change,[7.52771683e-01 4.34498878e-04 9.91884318e-03 1.06897334e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.94276435e-308 1.94565162e-306 1.66510583e-307]
0,0_fixed_player_map_change,[0.41919092 0.0004494  0.01039352 0.00112884]
-1,-1_player_fixed_map_item,[8.90673485e-02 5.38082847e-05 2.68246570e-03 1.90922313e-04]
-1,-1_player_fixed_map_item,[7.08495874e-01 5.29952313e-04 1.41344644e-02 1.35085837e-03]
0,0_fixed_player_map_change,[6.40228953e-01 5.69388446e-04 2.46668842e-02 1.97663474e-03]
-1,-1_player_fixed_map_item,[7.22492860e-01 4.35038425e-04 1.82016289e-02 1.34419731e-03]
0,0_fixed_player_map_change,[5.41737313e-01 5.40580515e-04 1.24758075e-02 1.35467380e-03]
-1,-1_player_fixed_map_item,[5.58615041e-01 5.57331589e-04 1.28809028e-02 1.38918969e-03]
0,0_fixed_player_map_change,[0.54924813 0.00055068 0.01274519 0.00138314]
-1,-1_player_fixed_map_item,[4.18777934e-01 4.14845091e-04 1.05828603e-02 1.12136401e-03]
-1,-1_player_fixed_map_item,[8.64280800e-01 5.42208840e-04 2.99020354e-02 1.96950413e-03]
-1,-1_player_fixed_map_item,[8.07456611e-01 4.77244717e-04 2.09320926e-02 1.52555741e-03]
-1,-1_player_fixed_map_item,[7.87947349e-01 5.24404693e-04 2.23915426e-02 1.61314953e-03]
-1,-1_player_fixed_map_item,[5.11732442e-01 3.79069978e-04 1.01799641e-02 9.74977276e-04]
0,0_fixed_player_map_change,[5.17462647e-01 5.01660457e-04 2.04821602e-02 1.71271351e-03]
0,0_fixed_player_map_change,[4.25692333e-01 3.47436687e-04 1.33692283e-02 1.01030008e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.39644733e-308 1.00215496e-306 1.09015366e-307]
-1,-1_player_fixed_map_item,[5.63832733e-01 5.33793922e-04 1.26575425e-02 1.34686356e-03]
0,0_fixed_player_map_change,[7.73039828e-01 5.25518746e-04 1.42203226e-02 1.35380707e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.32220722e-308 9.82280863e-307 1.05910541e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.66158850e-308 1.80069197e-306 1.35778147e-307]
0,0_fixed_player_map_change,[9.48937321e-01 5.04114191e-04 1.14945730e-02 1.25195349e-03]
-1,-1_player_fixed_map_item,[8.70052561e-01 6.22447416e-04 2.83274640e-02 2.36778865e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.40016089e-308 1.00553560e-306 1.09280325e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.41524378e-308 1.20198111e-306 1.13878325e-307]
0,0_fixed_player_map_change,[9.59534152e-01 9.54843592e-04 3.63661838e-02 3.14482086e-03]
0,0_fixed_player_map_change,[9.17064239e-01 4.68882859e-04 1.33365897e-02 1.16722396e-03]
-1,-1_player_fixed_map_item,[0.42242533 0.0004536  0.01057155 0.00114046]
0,0_fixed_player_map_change,[5.76288452e-01 5.39134517e-04 1.24072275e-02 1.34753417e-03]
-1,-1_player_fixed_map_item,[4.47060566e-01 3.56514225e-04 9.57646928e-03 9.18469110e-04]
-1,-1_player_fixed_map_item,[4.87151179e-01 2.95244953e-04 1.47366814e-02 9.30035622e-04]
0,0_fixed_player_map_change,[7.80404546e-01 5.93738621e-04 1.36574105e-02 1.48168196e-03]
0,0_fixed_player_map_change,[4.66343249e-01 2.33577464e-04 6.10131407e-03 5.98836930e-04]
-1,-1_player_fixed_map_item,[5.86100066e-01 4.77762828e-04 2.05598384e-02 1.64926788e-03]
-1,-1_player_fixed_map_item,[8.39165585e-01 5.00736029e-04 2.21656544e-02 1.53863224e-03]
0,0_fixed_player_map_change,[5.56986110e-01 3.07221928e-04 8.00484406e-03 7.85775782e-04]
0,0_fixed_player_map_change,[6.47297234e-01 2.07202056e-04 5.38846265e-03 5.30380309e-04]
0,0_fixed_player_map_change,[0.38574417 0.00042038 0.00974329 0.00105748]
0,0_fixed_player_map_change,[5.94861042e-01 2.14161400e-04 5.58964957e-03 5.48901455e-04]
-1,-1_player_fixed_map_item,[3.57420582e-01 2.06527452e-04 1.01131837e-02 6.72321631e-04]
0,0_fixed_player_map_change,[9.67955905e-01 6.47862564e-04 1.45362085e-02 1.58281058e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.43422972e-308 1.15412432e-306 1.13548351e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.39847304e-308 1.00572600e-306 1.09313305e-307]
-1,-1_player_fixed_map_item,[9.09826280e-01 5.81972066e-04 2.90940787e-02 1.88036099e-03]
-1,-1_player_fixed_map_item,[2.15032440e-01 1.38114705e-04 6.88992892e-03 4.46380714e-04]
-1,-1_player_fixed_map_item,[2.08838482e-01 1.94848353e-04 5.37427734e-03 5.31699525e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.43364039e-308 1.15583193e-306 1.13584011e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.43367337e-308 1.15538739e-306 1.13572939e-307]
0,0_fixed_player_map_change,[0.40456833 0.00043732 0.01017145 0.00110234]
-1,-1_player_fixed_map_item,[8.68293792e-01 5.22878785e-04 1.53181820e-02 1.35518038e-03]
-1,-1_player_fixed_map_item,[2.31425986e-01 1.25420799e-04 6.42549155e-03 4.24272803e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.43407767e-308 1.15406018e-306 1.13545367e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.43396637e-308 1.15400869e-306 1.13538655e-307]
0,0_fixed_player_map_change,[5.77074817e-01 2.29577644e-04 5.97059591e-03 5.88085778e-04]
-1,-1_player_fixed_map_item,[9.10171585e-01 5.13821839e-04 2.54499905e-02 1.60979696e-03]
-1,-1_player_fixed_map_item,[3.23184383e-01 2.46839032e-04 7.17927233e-03 6.22945623e-04]
-1,-1_player_fixed_map_item,[6.60731176e-01 6.24583906e-04 1.55721608e-02 1.61586818e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.43301429e-308 1.15475049e-306 1.13510547e-307]
0,0_fixed_player_map_change,[0.40385839 0.00043558 0.01013587 0.00109859]
-1,-1_player_fixed_map_item,[6.29795617e-01 4.27657462e-04 1.35455636e-02 1.13103395e-03]
-1,-1_player_fixed_map_item,[4.01809459e-01 3.80388342e-04 9.28257093e-03 9.93635936e-04]
-1,-1_player_fixed_map_item,[2.29703453e-01 2.23883712e-04 5.35189486e-03 5.73238290e-04]
0,0_fixed_player_map_change,[8.56784622e-01 5.86849500e-04 1.54613330e-02 1.54374635e-03]
0,0_fixed_player_map_change,[1.97763550e-01 1.67953566e-04 4.40517295e-03 4.30666201e-04]
0,0_fixed_player_map_change,[3.98311306e-01 3.64083811e-04 9.54382588e-03 9.41053162e-04]
0,0_fixed_player_map_change,[8.05753608e-01 4.77061699e-04 1.29891402e-02 1.23233203e-03]
0,0_fixed_player_map_change,[6.45207313e-01 6.08414898e-04 1.57268094e-02 1.54783995e-03]
0,0_fixed_player_map_change,[8.76865501e-01 1.82184773e-04 4.74776212e-03 4.66599371e-04]
0,0_fixed_player_map_change,[6.24404798e-01 4.77214521e-04 1.07965842e-02 1.16402192e-03]
0,0_fixed_player_map_change,[4.17028536e-01 3.64284697e-04 8.25077432e-03 8.94978004e-04]
0,0_fixed_player_map_change,[9.33569709e-01 5.24294448e-04 1.42400465e-02 1.35254045e-03]
-1,-1_player_fixed_map_item,[3.55590434e-01 1.99084612e-04 9.08313683e-03 6.70785001e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.43332987e-308 1.15565173e-306 1.13577812e-307]
-1,-1_player_fixed_map_item,[6.41514314e-01 6.03788115e-04 1.48834683e-02 1.55296465e-03]
0,0_fixed_player_map_change,[7.92536493e-01 5.85291041e-04 1.34620751e-02 1.46031142e-03]
-1,-1_player_fixed_map_item,[7.14285906e-01 4.69505827e-04 1.88893602e-02 1.39843251e-03]
0,0_fixed_player_map_change,[3.11066103e-01 2.73478254e-04 7.05276691e-03 6.82595023e-04]
0,0_fixed_player_map_change,[3.96866383e-01 3.66171309e-04 1.52326365e-02 1.46662661e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.43362871e-308 1.15449469e-306 1.13546600e-307]
-1,-1_player_fixed_map_item,[5.59474620e-01 5.21190925e-04 1.38127155e-02 1.40732139e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.43394566e-308 1.15389108e-306 1.13557410e-307]
-1,-1_player_fixed_map_item,[3.65030780e-01 2.95255590e-04 8.39082711e-03 7.41005144e-04]
0,0_fixed_player_map_change,[4.51135171e-01 3.96421667e-04 1.11771745e-02 9.94512428e-04]
0,0_fixed_player_map_change,[6.80623607e-01 3.92799710e-04 8.93938085e-03 9.72534157e-04]
0,0_fixed_player_map_change,[9.47774276e-01 6.74487213e-05 1.75498171e-03 1.72713699e-04]
0,0_fixed_player_map_change,[0.42392913 0.00044228 0.01026689 0.00111236]
-1,-1_player_fixed_map_item,[9.72821164e-02 7.46305023e-05 1.98386363e-03 1.90955401e-04]
0,0_fixed_player_map_change,[8.27161566e-01 4.42954695e-04 1.01108264e-02 1.10014252e-03]
0,0_fixed_player_map_change,[8.11712193e-01 6.31312375e-04 1.42311967e-02 1.55041127e-03]
-1,-1_player_fixed_map_item,[6.55137691e-01 5.54197559e-04 1.24572023e-02 1.35053090e-03]
-1,-1_player_fixed_map_item,[7.25828410e-01 5.93483068e-04 1.33580120e-02 1.44732954e-03]
0,0_fixed_player_map_change,[7.44472612e-01 6.01808822e-04 1.35503911e-02 1.47712774e-03]
0,0_fixed_player_map_change,[4.81198913e-01 4.25669983e-04 9.59793976e-03 1.03811393e-03]
-1,-1_player_fixed_map_item,[7.15839740e-01 5.72586817e-04 1.28976677e-02 1.39727072e-03]
-1,-1_player_fixed_map_item,[4.74740577e-01 2.79359042e-04 1.36141474e-02 8.50316140e-04]
-1,-1_player_fixed_map_item,[4.75229506e-01 2.58768603e-04 1.32668219e-02 8.45541970e-04]
-1,-1_player_fixed_map_item,[8.91735991e-01 5.67310774e-04 2.35139305e-02 1.69759462e-03]
0,0_fixed_player_map_change,[3.73957615e-01 3.46035715e-04 7.82518216e-03 8.54719133e-04]
0,0_fixed_player_map_change,[8.30339142e-01 5.65211125e-04 2.24275369e-02 1.66527033e-03]
-1,-1_player_fixed_map_item,[6.94129726e-01 5.53183257e-04 1.24680135e-02 1.35962465e-03]
0,0_fixed_player_map_change,[4.53513276e-01 4.08191436e-04 9.33711218e-03 1.00797385e-03]
0,0_fixed_player_map_change,[9.20795082e-01 5.04445255e-04 1.13993795e-02 1.23983993e-03]
0,0_fixed_player_map_change,[8.22429641e-01 5.15536166e-04 2.20223620e-02 1.54860795e-03]
-1,-1_player_fixed_map_item,[2.53036809e-01 2.36393406e-04 5.37501106e-03 5.73503652e-04]
-1,-1_player_fixed_map_item,[6.84659421e-01 4.91202516e-04 1.40537332e-02 1.27540238e-03]
-1,-1_player_fixed_map_item,[9.02782319e-01 7.76884899e-04 2.23875032e-02 1.96434642e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.39837149e-308 1.00342479e-306 1.09130240e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.38870051e-308 1.34702892e-306 1.16262011e-307]
-1,-1_player_fixed_map_item,[7.00031035e-01 4.81032056e-04 1.07810840e-02 1.03568801e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.38512109e-308 1.30428270e-306 1.15836755e-307]
0,0_fixed_player_map_change,[9.05927359e-01 5.10006862e-04 1.38363532e-02 1.31456451e-03]
0,0_fixed_player_map_change,[6.93710014e-01 5.14165268e-04 1.39819705e-02 1.32364933e-03]
-1,-1_player_fixed_map_item,[7.46655919e-01 4.89760368e-04 2.41003559e-02 1.59098715e-03]
-1,-1_player_fixed_map_item,[7.45482577e-01 4.89206422e-04 2.40604520e-02 1.58888002e-03]
0,0_fixed_player_map_change,[9.77726837e-01 3.99399465e-04 1.03354879e-02 1.02102147e-03]
-1,-1_player_fixed_map_item,[6.69990492e-01 5.98838844e-04 1.41673889e-02 1.49008216e-03]
0,0_fixed_player_map_change,[8.67546227e-01 4.21648983e-04 1.25182847e-02 1.11345033e-03]
-1,-1_player_fixed_map_item,[4.04735149e-01 3.88804380e-04 9.51553744e-03 1.01289661e-03]
0,0_fixed_player_map_change,[8.03555976e-01 7.04379396e-04 1.81597325e-02 1.79249089e-03]
0,0_fixed_player_map_change,[7.48044834e-01 6.57870665e-04 1.69676225e-02 1.67454961e-03]
-1,-1_player_fixed_map_item,[3.27507271e-02 2.36216469e-05 5.68274894e-04 5.00526645e-05]
-1,-1_player_fixed_map_item,[3.24811259e-02 2.35040450e-05 5.65171785e-04 4.97920142e-05]
-1,-1_player_fixed_map_item,[9.00588142e-01 5.23541128e-04 1.61355241e-02 1.38271805e-03]
0,0_fixed_player_map_change,[6.24922029e-01 4.04150774e-04 9.17747111e-03 9.91133178e-04]
-1,-1_player_fixed_map_item,[8.56457025e-01 5.19075135e-04 2.34343244e-02 1.54990453e-03]
0,0_fixed_player_map_change,[9.48659955e-01 2.88922056e-04 6.57839180e-03 7.09913224e-04]
-1,-1_player_fixed_map_item,[9.07564037e-01 5.43264177e-04 2.73057481e-02 1.94187374e-03]
-1,-1_player_fixed_map_item,[8.99085035e-01 5.41126871e-04 2.71451352e-02 1.93319275e-03]
0,0_fixed_player_map_change,[9.23807763e-01 6.26985119e-04 2.53648187e-02 1.90506666e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.32606409e-308 9.85133851e-307 1.06228830e-307]
0,0_fixed_player_map_change,[9.51400681e-01 6.13126553e-04 1.67291097e-02 1.58385450e-03]
-1,-1_player_fixed_map_item,[2.98213828e-01 1.79309496e-04 1.34897677e-02 6.21867202e-04]
-1,-1_player_fixed_map_item,[4.77930698e-01 3.27537213e-04 2.13539496e-02 1.06855156e-03]
0,0_fixed_player_map_change,[9.57022940e-01 4.40187516e-04 1.35778774e-02 1.16631891e-03]
-1,-1_player_fixed_map_item,[3.48709472e-01 3.32994495e-04 8.06518486e-03 8.66538396e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.36168091e-308 1.35909659e-306 1.14348333e-307]
0,0_fixed_player_map_change,[0.25742365 0.00026334 0.0067411  0.0006726 ]
0,0_fixed_player_map_change,[8.59802429e-01 3.98038545e-04 9.07010625e-03 9.78629192e-04]
0,0_fixed_player_map_change,[5.02580244e-01 4.15727268e-04 1.05647150e-02 1.03108195e-03]
-1,-1_player_fixed_map_item,[6.23427867e-01 4.44718088e-04 9.70012324e-03 9.54001201e-04]
-1,-1_player_fixed_map_item,[2.12836815e-01 2.03431851e-04 4.95145911e-03 5.22852353e-04]
0,0_fixed_player_map_change,[9.47597486e-01 3.90920765e-04 8.83606500e-03 9.60210502e-04]
-1,-1_player_fixed_map_item,[5.80498972e-01 5.41652580e-04 1.50079487e-02 1.48535125e-03]
-1,-1_player_fixed_map_item,[8.83106398e-01 5.71700625e-04 2.42766386e-02 1.70630529e-03]
0,0_fixed_player_map_change,[5.33058921e-01 4.42350776e-04 1.80888772e-02 1.30004373e-03]
-1,-1_player_fixed_map_item,[5.63178994e-01 5.24328034e-04 1.39090151e-02 1.41882356e-03]
0,0_fixed_player_map_change,[1.97650497e-01 1.87034089e-04 5.31080380e-03 4.71807172e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.36450638e-308 1.13807195e-306 1.12099175e-307]
0,0_fixed_player_map_change,[6.88511169e-01 6.68686802e-04 1.71509240e-02 1.69626802e-03]
-1,-1_player_fixed_map_item,[8.12916101e-01 5.35931318e-04 2.52400474e-02 1.85417146e-03]
0,0_fixed_player_map_change,[5.60152987e-01 4.55875037e-04 1.86414426e-02 1.36604599e-03]
0,0_fixed_player_map_change,[7.34584795e-01 7.08135097e-04 1.82026353e-02 1.79765764e-03]
0,0_fixed_player_map_change,[6.49967448e-01 5.54570812e-04 2.31785241e-02 2.28444951e-03]
-1,-1_player_fixed_map_item,[4.24007468e-01 4.01632335e-04 9.85759633e-03 1.04689923e-03]
0,0_fixed_player_map_change,[9.73807485e-01 3.79262902e-04 9.81168684e-03 9.69773320e-04]
0,0_fixed_player_map_change,[3.28352995e-01 3.20091275e-04 8.45739748e-03 8.27308322e-04]
-1,-1_player_fixed_map_item,[3.94535688e-01 2.60078018e-04 1.04949302e-02 7.53562905e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.38310612e-308 1.34312407e-306 1.15700187e-307]
0,0_fixed_player_map_change,[6.19852162e-01 4.57841403e-04 1.03913728e-02 1.12439077e-03]
-1,-1_player_fixed_map_item,[8.86882065e-02 5.44488606e-05 2.64300126e-03 2.21435285e-04]
-1,-1_player_fixed_map_item,[5.76023378e-01 5.08761612e-04 1.94035191e-02 1.63656538e-03]
-1,-1_player_fixed_map_item,[6.94728168e-01 4.65884187e-04 2.11582140e-02 1.70580861e-03]
0,0_fixed_player_map_change,[5.75740364e-01 4.59332147e-04 1.82155787e-02 1.36890259e-03]
0,0_fixed_player_map_change,[6.46355174e-01 5.33274723e-04 1.51967359e-02 1.39408924e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.84956769e-308 2.11988349e-306 1.47543515e-307]
-1,-1_player_fixed_map_item,[6.80243244e-01 4.33731866e-04 1.95411360e-02 1.36079716e-03]
-1,-1_player_fixed_map_item,[6.72449019e-01 6.32177739e-04 1.55193728e-02 1.62188680e-03]
-1,-1_player_fixed_map_item,[7.25118094e-01 5.71677922e-04 1.28804179e-02 1.39579737e-03]
0,0_fixed_player_map_change,[7.39027480e-01 6.22663750e-04 1.40243421e-02 1.51922579e-03]
-1,-1_player_fixed_map_item,[8.29105536e-01 5.95806318e-04 2.76880071e-02 2.27421270e-03]
0,0_fixed_player_map_change,[0.40180496 0.00042217 0.01091072 0.00107338]
-1,-1_player_fixed_map_item,[9.26195401e-02 6.81016626e-05 1.96392525e-03 1.77474955e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.09432667e-308 2.09700918e-306 1.86166015e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.09513221e-308 2.09653333e-306 1.85764405e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.11721280e-308 2.11164978e-306 1.86504195e-307]
0,0_fixed_player_map_change,[9.02256885e-01 5.72980193e-04 2.25914201e-02 1.67340545e-03]
0,0_fixed_player_map_change,[8.01699331e-01 7.95841952e-04 1.96202866e-02 2.09066243e-03]
-1,-1_player_fixed_map_item,[1.18758575e-01 7.30141391e-05 1.48462837e-03 1.46495694e-04]
0,0_fixed_player_map_change,[9.33413839e-01 6.03623256e-04 1.07811066e-02 1.17800130e-03]
0,0_fixed_player_map_change,[6.40276566e-01 5.15579583e-04 2.07902267e-02 1.54936833e-03]
0,0_fixed_player_map_change,[0.42545216 0.00049752 0.02090962 0.00229241]
